,Unnamed: 0,Unnamed: 0.1,round,player,action_player,opponent,action_opponent,payoff,time_php,time_js,who_played,treatment,session,player_id,context,prev,prev_player,prev_opp,y,prev_p,prev_o,prev_p2,prev_o2
9011,9011,611,77,s10n5usuario2,C,s10n5usuario8,C,3,2765.30003548,2735.0,user,fix,s10n5,85,DCC,DC,D,C,1,1,0,D,C
9019,9019,619,78,s10n5usuario2,C,s10n5usuario8,C,3,1928.90000343,1906.0,user,fix,s10n5,85,CCC,CC,C,C,1,1,1,D,C
9027,9027,627,79,s10n5usuario2,C,s10n5usuario8,C,3,6124.09996986,6062.0,user,fix,s10n5,85,CCC,CC,C,C,1,1,1,C,C
9035,9035,635,80,s10n5usuario2,C,s10n5usuario8,C,3,3764.8999691,3717.0,user,fix,s10n5,85,CCC,CC,C,C,1,1,1,C,C
9043,9043,643,81,s10n5usuario2,C,s10n5usuario8,C,3,1746.70004845,1717.0,user,fix,s10n5,85,CCC,CC,C,C,1,1,1,C,C
9051,9051,651,82,s10n5usuario2,C,s10n5usuario8,C,3,2099.69997406,2072.0,user,fix,s10n5,85,CCC,CC,C,C,1,1,1,C,C
9059,9059,659,83,s10n5usuario2,D,s10n5usuario8,C,4,2952.5001049,2924.0,user,fix,s10n5,85,CCD,CC,C,C,0,1,1,C,C
9067,9067,667,84,s10n5usuario2,D,s10n5usuario8,C,4,2458.49990845,2430.0,user,fix,s10n5,85,DCD,DC,D,C,0,1,0,C,C
9075,9075,675,85,s10n5usuario2,D,s10n5usuario8,D,1,1553.20000648,1527.0,user,fix,s10n5,85,DCD,DC,D,C,0,1,0,D,C
9083,9083,683,86,s10n5usuario2,D,s10n5usuario8,C,4,2107.29980469,2076.0,user,fix,s10n5,85,DDD,DD,D,D,0,0,0,D,C
9091,9091,691,87,s10n5usuario2,D,s10n5usuario8,C,4,1469.20013428,1445.0,user,fix,s10n5,85,DCD,DC,D,C,0,1,0,D,D
9099,9099,699,88,s10n5usuario2,D,s10n5usuario8,D,1,1192.50011444,1164.0,user,fix,s10n5,85,DCD,DC,D,C,0,1,0,D,C
9107,9107,707,89,s10n5usuario2,C,s10n5usuario8,D,0,1924.90005493,1896.0,user,fix,s10n5,85,DDC,DD,D,D,1,0,0,D,C
9115,9115,715,90,s10n5usuario2,D,s10n5usuario8,D,1,1107.49983788,1083.0,user,fix,s10n5,85,CDD,CD,C,D,0,0,1,D,D
9123,9123,723,91,s10n5usuario2,D,s10n5usuario8,C,4,1206.09998703,1176.0,user,fix,s10n5,85,DDD,DD,D,D,0,0,0,C,D
9131,9131,731,92,s10n5usuario2,D,s10n5usuario8,C,4,2080.89995384,2054.0,user,fix,s10n5,85,DCD,DC,D,C,0,1,0,D,D
9139,9139,739,93,s10n5usuario2,D,s10n5usuario8,C,4,2240.29994011,2215.0,user,fix,s10n5,85,DCD,DC,D,C,0,1,0,D,C
9147,9147,747,94,s10n5usuario2,C,s10n5usuario8,D,0,2232.50007629,2207.0,user,fix,s10n5,85,DCC,DC,D,C,1,1,0,D,C
9155,9155,755,95,s10n5usuario2,D,s10n5usuario8,D,1,1618.59989166,1592.0,user,fix,s10n5,85,CDD,CD,C,D,0,0,1,D,C
9163,9163,763,96,s10n5usuario2,D,s10n5usuario8,D,1,838.199853897,810.0,user,fix,s10n5,85,DDD,DD,D,D,0,0,0,C,D
9171,9171,771,97,s10n5usuario2,D,s10n5usuario8,D,1,926.399946213,909.0,user,fix,s10n5,85,DDD,DD,D,D,0,0,0,D,D
9179,9179,779,98,s10n5usuario2,C,s10n5usuario8,D,0,1803.60007286,1774.0,user,fix,s10n5,85,DDC,DD,D,D,1,0,0,D,D
9187,9187,787,99,s10n5usuario2,D,s10n5usuario8,C,4,1011.60001755,996.0,user,fix,s10n5,85,CDD,CD,C,D,0,0,1,D,D
9195,9195,795,100,s10n5usuario2,D,s10n5usuario8,C,4,806.200027466,776.0,user,fix,s10n5,85,DCD,DC,D,C,0,1,0,C,D
8405,8405,5,1,s10n5usuario3,C,s10n5usuario4,D,0,13337.300062200002,13304.0,user,fix,s10n5,86,--,--,,,1,0,0,-1,-1
8413,8413,13,2,s10n5usuario3,D,s10n5usuario4,C,4,3541.39995575,3512.0,user,fix,s10n5,86,CDD,CD,C,D,0,0,1,-1,-1
8421,8421,21,3,s10n5usuario3,C,s10n5usuario4,C,3,4519.09995079,4494.0,user,fix,s10n5,86,DCC,DC,D,C,1,1,0,C,D
8429,8429,29,4,s10n5usuario3,C,s10n5usuario4,D,0,2961.60006523,2933.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,D,C
8437,8437,37,5,s10n5usuario3,D,s10n5usuario4,D,1,2276.99995041,2250.0,user,fix,s10n5,86,CDD,CD,C,D,0,0,1,C,C
8445,8445,45,6,s10n5usuario3,D,s10n5usuario4,C,4,2729.90012169,2702.0,user,fix,s10n5,86,DDD,DD,D,D,0,0,0,C,D
8453,8453,53,7,s10n5usuario3,C,s10n5usuario4,C,3,3088.90008926,3063.0,user,fix,s10n5,86,DCC,DC,D,C,1,1,0,D,D
8461,8461,61,8,s10n5usuario3,C,s10n5usuario4,C,3,1910.3000164,1883.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,D,C
8469,8469,69,9,s10n5usuario3,C,s10n5usuario4,C,3,1943.09997559,1919.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8477,8477,77,10,s10n5usuario3,C,s10n5usuario4,C,3,1422.79982567,1398.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8485,8485,85,11,s10n5usuario3,C,s10n5usuario4,C,3,1395.50018311,1369.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8493,8493,93,12,s10n5usuario3,C,s10n5usuario4,C,3,1557.60002136,1531.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8501,8501,101,13,s10n5usuario3,C,s10n5usuario4,C,3,2586.69996262,2558.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8509,8509,109,14,s10n5usuario3,C,s10n5usuario4,C,3,1261.0001564000004,1235.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8517,8517,117,15,s10n5usuario3,C,s10n5usuario4,C,3,1303.69997025,1276.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8525,8525,125,16,s10n5usuario3,C,s10n5usuario4,C,3,1563.09986115,1541.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8533,8533,133,17,s10n5usuario3,C,s10n5usuario4,C,3,1326.49993896,1301.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8541,8541,141,18,s10n5usuario3,C,s10n5usuario4,C,3,1263.20004463,1222.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8549,8549,149,19,s10n5usuario3,C,s10n5usuario4,C,3,1127.09999084,1100.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8557,8557,157,20,s10n5usuario3,C,s10n5usuario4,C,3,1662.60004044,1636.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8565,8565,165,21,s10n5usuario3,C,s10n5usuario4,C,3,969.999790192,946.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8573,8573,173,22,s10n5usuario3,C,s10n5usuario4,C,3,1327.89993286,1303.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8581,8581,181,23,s10n5usuario3,C,s10n5usuario4,C,3,1338.79995346,1311.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8589,8589,189,24,s10n5usuario3,C,s10n5usuario4,C,3,2738.60001564,2710.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8597,8597,197,25,s10n5usuario3,C,s10n5usuario4,C,3,1626.3999939,1600.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8605,8605,205,26,s10n5usuario3,C,s10n5usuario4,C,3,819.499969482,792.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8613,8613,213,27,s10n5usuario3,C,s10n5usuario4,C,3,662.4000072480001,634.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8621,8621,221,28,s10n5usuario3,C,s10n5usuario4,C,3,793.40004921,769.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8629,8629,229,29,s10n5usuario3,C,s10n5usuario4,C,3,666.299819946,643.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8637,8637,237,30,s10n5usuario3,C,s10n5usuario4,C,3,1006.89983368,982.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8645,8645,245,31,s10n5usuario3,C,s10n5usuario4,C,3,949.499845505,927.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8653,8653,253,32,s10n5usuario3,C,s10n5usuario4,C,3,1193.40014458,1170.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8661,8661,261,33,s10n5usuario3,C,s10n5usuario4,C,3,1996.29998207,1979.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8669,8669,269,34,s10n5usuario3,C,s10n5usuario4,C,3,1374.20010567,1352.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8677,8677,277,35,s10n5usuario3,C,s10n5usuario4,C,3,1085.40010452,1057.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8685,8685,285,36,s10n5usuario3,C,s10n5usuario4,C,3,1165.60006142,1119.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8693,8693,293,37,s10n5usuario3,C,s10n5usuario4,C,3,1134.20009613,1109.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8701,8701,301,38,s10n5usuario3,C,s10n5usuario4,C,3,1166.29981995,1139.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8709,8709,309,39,s10n5usuario3,C,s10n5usuario4,C,3,963.999986649,936.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8717,8717,317,40,s10n5usuario3,C,s10n5usuario4,C,3,1156.70013428,1125.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8725,8725,325,41,s10n5usuario3,C,s10n5usuario4,C,3,747.200012207,721.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8733,8733,333,42,s10n5usuario3,C,s10n5usuario4,C,3,845.100164413,819.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8741,8741,341,43,s10n5usuario3,C,s10n5usuario4,C,3,906.5999984739999,890.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8749,8749,349,44,s10n5usuario3,C,s10n5usuario4,C,3,595.400094986,569.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8757,8757,357,45,s10n5usuario3,C,s10n5usuario4,C,3,667.700052261,638.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8765,8765,365,46,s10n5usuario3,C,s10n5usuario4,C,3,1002.9001235999999,976.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8773,8773,373,47,s10n5usuario3,C,s10n5usuario4,C,3,999.799966812,973.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8781,8781,381,48,s10n5usuario3,C,s10n5usuario4,C,3,908.3001613619999,882.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8789,8789,389,49,s10n5usuario3,C,s10n5usuario4,C,3,628.7000179290001,599.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8797,8797,397,50,s10n5usuario3,C,s10n5usuario4,C,3,1321.50006294,1302.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8805,8805,405,51,s10n5usuario3,C,s10n5usuario4,C,3,1766.39986038,1741.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8813,8813,413,52,s10n5usuario3,C,s10n5usuario4,C,3,1876.3999939,1847.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8821,8821,421,53,s10n5usuario3,C,s10n5usuario4,C,3,1292.80018806,1264.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8829,8829,429,54,s10n5usuario3,C,s10n5usuario4,C,3,667.700052261,642.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8837,8837,437,55,s10n5usuario3,C,s10n5usuario4,C,3,985.500097275,960.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8845,8845,445,56,s10n5usuario3,C,s10n5usuario4,C,3,692.69990921,668.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8853,8853,453,57,s10n5usuario3,C,s10n5usuario4,C,3,967.9000377660001,943.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8861,8861,461,58,s10n5usuario3,C,s10n5usuario4,C,3,1458.29987526,1434.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8869,8869,469,59,s10n5usuario3,C,s10n5usuario4,C,3,746.599912643,722.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8877,8877,477,60,s10n5usuario3,C,s10n5usuario4,C,3,779.699802399,751.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8885,8885,485,61,s10n5usuario3,C,s10n5usuario4,C,3,803.099870682,778.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8893,8893,493,62,s10n5usuario3,C,s10n5usuario4,C,3,817.900180817,794.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8901,8901,501,63,s10n5usuario3,C,s10n5usuario4,C,3,1345.00002861,1320.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8909,8909,509,64,s10n5usuario3,C,s10n5usuario4,C,3,1284.30008888,1263.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8917,8917,517,65,s10n5usuario3,C,s10n5usuario4,C,3,1294.60000992,1268.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8925,8925,525,66,s10n5usuario3,C,s10n5usuario4,C,3,913.599967957,887.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8933,8933,533,67,s10n5usuario3,C,s10n5usuario4,C,3,739.199876785,716.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8941,8941,541,68,s10n5usuario3,C,s10n5usuario4,C,3,909.499883652,881.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8949,8949,549,69,s10n5usuario3,C,s10n5usuario4,C,3,955.60002327,932.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8957,8957,557,70,s10n5usuario3,C,s10n5usuario4,C,3,736.09995842,710.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8965,8965,565,71,s10n5usuario3,C,s10n5usuario4,C,3,878.299951553,851.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8973,8973,573,72,s10n5usuario3,C,s10n5usuario4,C,3,828.799962997,800.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8981,8981,581,73,s10n5usuario3,C,s10n5usuario4,C,3,846.800088882,820.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8989,8989,589,74,s10n5usuario3,C,s10n5usuario4,C,3,649.199962616,625.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8997,8997,597,75,s10n5usuario3,C,s10n5usuario4,C,3,888.0999088289999,863.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9005,9005,605,76,s10n5usuario3,C,s10n5usuario4,C,3,845.099925995,821.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9013,9013,613,77,s10n5usuario3,C,s10n5usuario4,C,3,1246.90008163,1228.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9021,9021,621,78,s10n5usuario3,C,s10n5usuario4,C,3,828.1998634339999,804.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9029,9029,629,79,s10n5usuario3,C,s10n5usuario4,C,3,1038.89989853,1015.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9037,9037,637,80,s10n5usuario3,C,s10n5usuario4,C,3,823.500156403,797.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9045,9045,645,81,s10n5usuario3,C,s10n5usuario4,C,3,984.09986496,955.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9053,9053,653,82,s10n5usuario3,C,s10n5usuario4,C,3,802.2000789639999,778.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9061,9061,661,83,s10n5usuario3,C,s10n5usuario4,C,3,1146.60000801,1121.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9069,9069,669,84,s10n5usuario3,C,s10n5usuario4,C,3,1120.50008774,1093.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9077,9077,677,85,s10n5usuario3,C,s10n5usuario4,C,3,1023.3001708999999,997.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9085,9085,685,86,s10n5usuario3,C,s10n5usuario4,C,3,998.2001781460001,967.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9093,9093,693,87,s10n5usuario3,C,s10n5usuario4,C,3,693.599939346,669.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9101,9101,701,88,s10n5usuario3,C,s10n5usuario4,C,3,854.7999858860001,829.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9109,9109,709,89,s10n5usuario3,C,s10n5usuario4,C,3,3282.40013123,3255.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9117,9117,717,90,s10n5usuario3,C,s10n5usuario4,C,3,1562.70003319,1542.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9125,9125,725,91,s10n5usuario3,C,s10n5usuario4,C,3,1563.99989128,1532.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9133,9133,733,92,s10n5usuario3,C,s10n5usuario4,C,3,663.699865341,639.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9141,9141,741,93,s10n5usuario3,C,s10n5usuario4,C,3,862.400054932,836.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9149,9149,749,94,s10n5usuario3,C,s10n5usuario4,C,3,812.99996376,784.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9157,9157,757,95,s10n5usuario3,C,s10n5usuario4,C,3,609.499931335,581.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9165,9165,765,96,s10n5usuario3,C,s10n5usuario4,C,3,844.7000980380002,819.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9173,9173,773,97,s10n5usuario3,C,s10n5usuario4,C,3,600.899934769,577.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9181,9181,781,98,s10n5usuario3,C,s10n5usuario4,C,3,663.199901581,637.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9189,9189,789,99,s10n5usuario3,C,s10n5usuario4,C,3,619.000196457,591.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
9197,9197,797,100,s10n5usuario3,C,s10n5usuario4,C,3,923.7000942230001,893.0,user,fix,s10n5,86,CCC,CC,C,C,1,1,1,C,C
8404,8404,4,1,s10n5usuario4,D,s10n5usuario3,C,4,7924.30019379,7888.0,user,fix,s10n5,87,--,--,,,0,0,0,-1,-1
8412,8412,12,2,s10n5usuario4,C,s10n5usuario3,D,0,4292.2000885,4267.0,user,fix,s10n5,87,DCC,DC,D,C,1,1,0,-1,-1
8420,8420,20,3,s10n5usuario4,C,s10n5usuario3,C,3,3872.90000916,3843.0,user,fix,s10n5,87,CDC,CD,C,D,1,0,1,D,C
8428,8428,28,4,s10n5usuario4,D,s10n5usuario3,C,4,2786.90004349,2757.0,user,fix,s10n5,87,CCD,CC,C,C,0,1,1,C,D
8436,8436,36,5,s10n5usuario4,D,s10n5usuario3,D,1,4030.40003777,4005.0,user,fix,s10n5,87,DCD,DC,D,C,0,1,0,C,C
8444,8444,44,6,s10n5usuario4,C,s10n5usuario3,D,0,2331.40015602,2307.0,user,fix,s10n5,87,DDC,DD,D,D,1,0,0,D,C
8452,8452,52,7,s10n5usuario4,C,s10n5usuario3,C,3,3692.80004501,3669.0,user,fix,s10n5,87,CDC,CD,C,D,1,0,1,D,D
8460,8460,60,8,s10n5usuario4,C,s10n5usuario3,C,3,2992.19989777,2965.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,D
8468,8468,68,9,s10n5usuario4,C,s10n5usuario3,C,3,3295.09997368,3278.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8476,8476,76,10,s10n5usuario4,C,s10n5usuario3,C,3,2903.7001133000012,2881.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8484,8484,84,11,s10n5usuario4,C,s10n5usuario3,C,3,2577.60000229,2556.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8492,8492,92,12,s10n5usuario4,C,s10n5usuario3,C,3,3614.0999794,3586.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8500,8500,100,13,s10n5usuario4,C,s10n5usuario3,C,3,2761.60001755,2734.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8508,8508,108,14,s10n5usuario4,C,s10n5usuario3,C,3,4182.70015717,4156.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8516,8516,116,15,s10n5usuario4,C,s10n5usuario3,C,3,5271.49987221,5221.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8524,8524,124,16,s10n5usuario4,C,s10n5usuario3,C,3,2501.29985809,2482.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8532,8532,132,17,s10n5usuario4,C,s10n5usuario3,C,3,3170.50004005,3143.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8540,8540,140,18,s10n5usuario4,C,s10n5usuario3,C,3,2215.49987793,2186.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8548,8548,148,19,s10n5usuario4,C,s10n5usuario3,C,3,2683.69984627,2661.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8556,8556,156,20,s10n5usuario4,C,s10n5usuario3,C,3,1826.60007477,1800.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8564,8564,164,21,s10n5usuario4,C,s10n5usuario3,C,3,1956.2997818,1928.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8572,8572,172,22,s10n5usuario4,C,s10n5usuario3,C,3,1770.60008049,1743.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8580,8580,180,23,s10n5usuario4,C,s10n5usuario3,C,3,2153.80001068,2129.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8588,8588,188,24,s10n5usuario4,C,s10n5usuario3,C,3,2080.39999008,2055.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8596,8596,196,25,s10n5usuario4,C,s10n5usuario3,C,3,2162.29987144,2135.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8604,8604,204,26,s10n5usuario4,C,s10n5usuario3,C,3,1271.50011063,1244.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8612,8612,212,27,s10n5usuario4,C,s10n5usuario3,C,3,694.000005722,668.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8620,8620,220,28,s10n5usuario4,C,s10n5usuario3,C,3,2141.39986038,2117.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8628,8628,228,29,s10n5usuario4,C,s10n5usuario3,C,3,2505.399942400001,2481.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8636,8636,236,30,s10n5usuario4,C,s10n5usuario3,C,3,1391.49999619,1365.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8644,8644,244,31,s10n5usuario4,C,s10n5usuario3,C,3,1559.70001221,1533.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8652,8652,252,32,s10n5usuario4,C,s10n5usuario3,C,3,2247.70021439,2220.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8660,8660,260,33,s10n5usuario4,C,s10n5usuario3,C,3,2463.60015869,2440.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8668,8668,268,34,s10n5usuario4,C,s10n5usuario3,C,3,1655.69996834,1630.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8676,8676,276,35,s10n5usuario4,C,s10n5usuario3,C,3,1065.4001236,1038.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8684,8684,284,36,s10n5usuario4,C,s10n5usuario3,C,3,1267.69995689,1241.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8692,8692,292,37,s10n5usuario4,C,s10n5usuario3,C,3,759.89985466,734.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8700,8700,300,38,s10n5usuario4,C,s10n5usuario3,C,3,1125.79989433,1101.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8708,8708,308,39,s10n5usuario4,C,s10n5usuario3,C,3,2429.89993095,1992.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8716,8716,316,40,s10n5usuario4,C,s10n5usuario3,C,3,1922.6000309,1893.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8724,8724,324,41,s10n5usuario4,C,s10n5usuario3,C,3,1798.6998557999998,1766.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8732,8732,332,42,s10n5usuario4,C,s10n5usuario3,C,3,1779.99997139,1753.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8740,8740,340,43,s10n5usuario4,C,s10n5usuario3,C,3,1443.19987297,1405.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8748,8748,348,44,s10n5usuario4,C,s10n5usuario3,C,3,1379.1000843,1361.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8756,8756,356,45,s10n5usuario4,C,s10n5usuario3,C,3,1104.19988632,1077.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8764,8764,364,46,s10n5usuario4,C,s10n5usuario3,C,3,1146.89993858,1121.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8772,8772,372,47,s10n5usuario4,C,s10n5usuario3,C,3,828.799962997,802.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8780,8780,380,48,s10n5usuario4,C,s10n5usuario3,C,3,602.400064468,571.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8788,8788,388,49,s10n5usuario4,C,s10n5usuario3,C,3,1072.90005684,1047.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8796,8796,396,50,s10n5usuario4,C,s10n5usuario3,C,3,1166.00012779,1138.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8804,8804,404,51,s10n5usuario4,C,s10n5usuario3,C,3,857.399940491,831.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8812,8812,412,52,s10n5usuario4,C,s10n5usuario3,C,3,800.899982452,771.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
8820,8820,420,53,s10n5usuario4,C,s10n5usuario3,C,3,718.300104141,688.0,user,fix,s10n5,87,CCC,CC,C,C,1,1,1,C,C
